dataset,class_label,record_id,n_samples,full_min,full_max,full_clip,full_clip_ratio,body_min,body_max,body_clip,body_clip_ratio
xmodelmatch_train,seg,0684_AFF_05261_60s_26200000ms,60000,1600,2667,0,0.0,1600,2667,0,0.0
xmodelmatch_train,seg,0685_AFF_06453_60s_4170000ms,60000,1739,2195,0,0.0,1739,2195,0,0.0
xmodelmatch_train,seg,0686_AFF_06453_60s_4180000ms,60000,1736,2195,0,0.0,1736,2195,0,0.0
xmodelmatch_train,seg,0687_AFF_06453_60s_4190000ms,60000,1716,2274,0,0.0,1716,2274,0,0.0
xmodelmatch_train,seg,0688_AFF_06453_60s_29280000ms,60000,1754,2176,0,0.0,1754,2176,0,0.0
xmodelmatch_train,seg,0689_AFF_06453_60s_29290000ms,60000,1753,2176,0,0.0,1753,2176,0,0.0
xmodelmatch_train,seg,0690_AFF_06453_60s_29320000ms,60000,1754,2160,0,0.0,1754,2160,0,0.0
xmodelmatch_train,seg,0691_AFF_06453_60s_29330000ms,60000,1738,2274,0,0.0,1738,2274,0,0.0
xmodelmatch_train,seg,0692_AFF_06453_60s_29380000ms,60000,1719,2275,0,0.0,1719,2275,0,0.0
xmodelmatch_train,seg,0693_AFF_06453_60s_29400000ms,60000,1771,2162,0,0.0,1771,2155,0,0.0
xmodelmatch_train,seg,0694_AFF_06453_60s_29810000ms,60000,1764,2233,0,0.0,1764,2176,0,0.0
xmodelmatch_train,seg,0695_AFF_06453_60s_29820000ms,60000,1737,2181,0,0.0,1737,2181,0,0.0
xmodelmatch_train,seg,0696_AFF_06453_60s_29850000ms,60000,1736,2198,0,0.0,1736,2181,0,0.0
xmodelmatch_train,seg,0697_AFF_06453_60s_29870000ms,60000,1736,2181,0,0.0,1736,2181,0,0.0
xmodelmatch_train,seg,0698_AFF_06453_60s_29900000ms,60000,1778,2191,0,0.0,1778,2191,0,0.0
xmodelmatch_train,seg,0699_AFF_06995_60s_2410000ms,60000,1619,2321,0,0.0,1619,2321,0,0.0
xmodelmatch_train,seg,0700_AFF_06995_60s_4780000ms,60000,1784,2421,0,0.0,1784,2421,0,0.0
xmodelmatch_train,seg,0701_AFF_06995_60s_25570000ms,60000,1541,2416,0,0.0,1541,2416,0,0.0
xmodelmatch_train,seg,0702_AFF_06995_60s_25980000ms,60000,1508,2468,0,0.0,1508,2468,0,0.0
xmodelmatch_train,seg,0703_AFF_06995_60s_26250000ms,60000,1425,2449,0,0.0,1506,2449,0,0.0
xmodelmatch_train,seg,0704_AFF_06995_60s_27110000ms,60000,1614,2415,0,0.0,1614,2399,0,0.0
xmodelmatch_train,seg,0705_AFF_06995_60s_27240000ms,60000,1447,2479,0,0.0,1447,2479,0,0.0
xmodelmatch_train,seg,0706_AFF_06995_60s_30470000ms,60000,1560,2310,0,0.0,1560,2310,0,0.0
xmodelmatch_train,seg,0707_AFF_06995_60s_31010000ms,60000,1812,2329,0,0.0,1812,2329,0,0.0
xmodelmatch_train,seg,0708_AFF_06995_60s_31100000ms,60000,1805,2351,0,0.0,1805,2348,0,0.0
xmodelmatch_train,seg,0709_AFF_06995_60s_31520000ms,60000,1566,2374,0,0.0,1566,2374,0,0.0
xmodelmatch_train,seg,0710_AFF_06995_60s_32120000ms,60000,1543,2335,0,0.0,1543,2335,0,0.0
xmodelmatch_train,seg,0711_AFF_06995_60s_32130000ms,60000,1543,2372,0,0.0,1543,2372,0,0.0
xmodelmatch_train,seg,0712_AFF_06995_60s_33620000ms,60000,1531,2349,0,0.0,1531,2349,0,0.0
xmodelmatch_train,seg,0713_AFF_07162_60s_4770000ms,60000,1938,2162,0,0.0,1938,2162,0,0.0
xmodelmatch_train,seg,0714_AFF_07162_60s_5540000ms,60000,1985,2125,0,0.0,1985,2079,0,0.0
xmodelmatch_train,seg,0715_AFF_07162_60s_5660000ms,60000,1994,2076,0,0.0,1994,2076,0,0.0
xmodelmatch_train,seg,0716_AFF_07162_60s_6070000ms,60000,2010,2082,0,0.0,2010,2082,0,0.0
xmodelmatch_train,seg,0717_AFF_07162_60s_7990000ms,60000,1982,2089,0,0.0,1982,2089,0,0.0
xmodelmatch_train,seg,0718_AFF_07162_60s_9180000ms,60000,1918,2100,0,0.0,1918,2100,0,0.0
xmodelmatch_train,seg,0719_AFF_07162_60s_10600000ms,60000,1995,2083,0,0.0,1995,2083,0,0.0
xmodelmatch_train,seg,0720_AFF_07162_60s_13000000ms,60000,2009,2065,0,0.0,2009,2065,0,0.0
xmodelmatch_train,seg,0721_AFF_07162_60s_16360000ms,60000,2009,2065,0,0.0,2009,2065,0,0.0
xmodelmatch_train,seg,0722_AFF_07162_60s_17410000ms,60000,2008,2065,0,0.0,2008,2065,0,0.0
xmodelmatch_train,seg,0723_AFF_07162_60s_17770000ms,60000,2003,2093,0,0.0,2003,2093,0,0.0
xmodelmatch_train,seg,0724_AFF_07162_60s_19570000ms,60000,2014,2065,0,0.0,2014,2065,0,0.0
xmodelmatch_train,seg,0725_AFF_07162_60s_20820000ms,60000,2013,2060,0,0.0,2013,2060,0,0.0
xmodelmatch_train,seg,0726_AFF_07162_60s_23650000ms,60000,2009,2069,0,0.0,2009,2069,0,0.0
xmodelmatch_train,seg,0727_AFF_07162_60s_23670000ms,60000,2009,2068,0,0.0,2009,2068,0,0.0
xmodelmatch_train,seg,0728_AFF_07879_60s_7950000ms,60000,1904,2223,0,0.0,1904,2223,0,0.0
xmodelmatch_train,seg,0729_AFF_07879_60s_8770000ms,60000,1935,2227,0,0.0,1935,2227,0,0.0
xmodelmatch_train,seg,0730_AFF_07879_60s_9730000ms,60000,1936,2261,0,0.0,1936,2261,0,0.0
xmodelmatch_train,seg,0731_AFF_07879_60s_10250000ms,60000,1891,2291,0,0.0,1891,2291,0,0.0
xmodelmatch_train,seg,0732_AFF_07879_60s_11190000ms,60000,1916,2267,0,0.0,1916,2267,0,0.0
xmodelmatch_train,seg,0733_AFF_07879_60s_11880000ms,60000,1901,2278,0,0.0,1901,2278,0,0.0
xmodelmatch_train,seg,0734_AFF_07879_60s_13770000ms,60000,1814,2258,0,0.0,1874,2258,0,0.0
xmodelmatch_train,seg,0735_AFF_07879_60s_13950000ms,60000,1782,2298,0,0.0,1782,2298,0,0.0
xmodelmatch_train,seg,0736_AFF_07879_60s_15590000ms,60000,1963,2250,0,0.0,1963,2250,0,0.0
xmodelmatch_train,seg,0737_AFF_07879_60s_16160000ms,60000,1973,2177,0,0.0,1973,2177,0,0.0
xmodelmatch_train,seg,0738_AFF_07879_60s_18510000ms,60000,1921,2246,0,0.0,1921,2246,0,0.0
xmodelmatch_train,seg,0739_AFF_07879_60s_19580000ms,60000,1944,2245,0,0.0,1944,2245,0,0.0
xmodelmatch_train,seg,0740_AFF_07879_60s_20870000ms,60000,1938,2248,0,0.0,1938,2241,0,0.0
xmodelmatch_train,seg,0741_AFF_07879_60s_24880000ms,60000,1964,2176,0,0.0,1964,2176,0,0.0
xmodelmatch_train,seg,0742_AFF_07879_60s_25570000ms,60000,1937,2223,0,0.0,1937,2223,0,0.0
xmodelmatch_train,seg,0743_AFF_07910_60s_3330000ms,60000,1865,2355,0,0.0,1865,2355,0,0.0
xmodelmatch_train,seg,0744_AFF_07910_60s_8050000ms,60000,1894,2336,0,0.0,1894,2325,0,0.0
xmodelmatch_train,seg,0745_AFF_07910_60s_8490000ms,60000,1889,2310,0,0.0,1891,2310,0,0.0
xmodelmatch_train,seg,0746_AFF_07910_60s_8590000ms,60000,1883,2346,0,0.0,1883,2346,0,0.0
xmodelmatch_train,seg,0747_AFF_07910_60s_8760000ms,60000,1843,2291,0,0.0,1878,2291,0,0.0
xmodelmatch_train,seg,0748_AFF_07910_60s_9160000ms,60000,1892,2239,0,0.0,1895,2239,0,0.0
xmodelmatch_train,seg,0749_AFF_07910_60s_32970000ms,60000,1866,2267,0,0.0,1866,2263,0,0.0
xmodelmatch_train,seg,0750_AFF_07910_60s_33320000ms,60000,1852,2417,0,0.0,1852,2417,0,0.0
xmodelmatch_train,seg,0751_AFF_07910_60s_35070000ms,60000,1910,2306,0,0.0,1910,2306,0,0.0
xmodelmatch_train,seg,0752_AFF_07910_60s_35300000ms,60000,1895,2329,0,0.0,1895,2329,0,0.0
xmodelmatch_train,seg,0753_AFF_07910_60s_35370000ms,60000,1863,2361,0,0.0,1863,2361,0,0.0
xmodelmatch_train,seg,0754_AFF_07910_60s_35500000ms,60000,1835,2382,0,0.0,1835,2382,0,0.0
xmodelmatch_train,seg,0755_AFF_07910_60s_35530000ms,60000,1800,2383,0,0.0,1800,2383,0,0.0
xmodelmatch_train,seg,0756_AFF_07910_60s_35630000ms,60000,1872,2342,0,0.0,1872,2342,0,0.0
xmodelmatch_train,seg,0757_AFF_08378_60s_2550000ms,60000,1372,2372,0,0.0,1403,2372,0,0.0
xmodelmatch_train,seg,0758_AFF_08378_60s_3260000ms,60000,1300,2815,0,0.0,1300,2815,0,0.0
xmodelmatch_train,seg,0759_AFF_08378_60s_4470000ms,60000,1422,2502,0,0.0,1422,2302,0,0.0
xmodelmatch_train,seg,0760_AFF_08378_60s_5750000ms,60000,1478,2412,0,0.0,1478,2412,0,0.0
xmodelmatch_train,seg,0761_AFF_08378_60s_5780000ms,60000,1475,2411,0,0.0,1475,2411,0,0.0
xmodelmatch_train,seg,0762_AFF_08378_60s_7190000ms,60000,1320,2451,0,0.0,1320,2397,0,0.0
xmodelmatch_train,seg,0763_AFF_08378_60s_7310000ms,60000,966,2697,0,0.0,966,2697,0,0.0
xmodelmatch_train,seg,0764_AFF_08378_60s_9030000ms,60000,1172,2496,0,0.0,1172,2496,0,0.0
xmodelmatch_train,seg,0765_AFF_08378_60s_9080000ms,60000,1172,2459,0,0.0,1172,2459,0,0.0
xmodelmatch_train,seg,0766_AFF_08378_60s_17790000ms,60000,1067,2468,0,0.0,1067,2468,0,0.0
xmodelmatch_train,seg,0767_AFF_08378_60s_17830000ms,60000,1019,2550,0,0.0,1019,2470,0,0.0
xmodelmatch_train,seg,0768_AFF_08378_60s_18690000ms,60000,1384,2609,0,0.0,1384,2609,0,0.0
xmodelmatch_train,seg,0769_AFF_08378_60s_19150000ms,60000,1376,2299,0,0.0,1406,2299,0,0.0
xmodelmatch_train,seg,0770_AFF_08378_60s_19910000ms,60000,1391,2598,0,0.0,1391,2598,0,0.0
xmodelmatch_train,seg,0771_AFF_08434_60s_9020000ms,60000,1690,2281,0,0.0,1690,2281,0,0.0
xmodelmatch_train,seg,0772_AFF_08434_60s_9230000ms,60000,1728,2255,0,0.0,1728,2255,0,0.0
xmodelmatch_train,seg,0773_AFF_08434_60s_9260000ms,60000,1729,2260,0,0.0,1735,2260,0,0.0
xmodelmatch_train,seg,0774_AFF_08434_60s_9310000ms,60000,1720,2259,0,0.0,1720,2259,0,0.0
xmodelmatch_train,seg,0775_AFF_08434_60s_9420000ms,60000,1726,2264,0,0.0,1726,2264,0,0.0
xmodelmatch_train,seg,0776_AFF_08434_60s_9590000ms,60000,1700,2256,0,0.0,1700,2256,0,0.0
xmodelmatch_train,seg,0777_AFF_08434_60s_9600000ms,60000,1700,2270,0,0.0,1700,2270,0,0.0
xmodelmatch_train,seg,0778_AFF_08434_60s_9620000ms,60000,1700,2270,0,0.0,1723,2270,0,0.0
xmodelmatch_train,seg,0779_AFF_08434_60s_9630000ms,60000,1723,2270,0,0.0,1723,2270,0,0.0
xmodelmatch_train,seg,0780_AFF_08434_60s_9720000ms,60000,1724,2259,0,0.0,1724,2259,0,0.0
xmodelmatch_train,seg,0781_AFF_08434_60s_9840000ms,60000,1710,2267,0,0.0,1710,2267,0,0.0
xmodelmatch_train,seg,0782_AFF_08434_60s_10010000ms,60000,1715,2327,0,0.0,1739,2282,0,0.0
xmodelmatch_train,seg,0783_AFF_08434_60s_10070000ms,60000,1747,2259,0,0.0,1747,2259,0,0.0
xmodelmatch_train,seg,0784_AFF_08434_60s_10210000ms,60000,1739,2268,0,0.0,1739,2268,0,0.0
xmodelmatch_train,seg,0785_AFF_08455_60s_13550000ms,60000,1723,2599,0,0.0,1723,2599,0,0.0
xmodelmatch_train,seg,0786_AFF_08455_60s_13720000ms,60000,1813,2582,0,0.0,1813,2582,0,0.0
xmodelmatch_train,seg,0787_AFF_08455_60s_16340000ms,60000,1688,2608,0,0.0,1688,2608,0,0.0
xmodelmatch_train,seg,0788_AFF_08455_60s_16980000ms,60000,1686,2520,0,0.0,1686,2520,0,0.0
xmodelmatch_train,seg,0789_AFF_08455_60s_20820000ms,60000,1559,2804,0,0.0,1559,2804,0,0.0
xmodelmatch_train,seg,0790_AFF_08455_60s_21450000ms,60000,1144,2919,0,0.0,1144,2919,0,0.0
xmodelmatch_train,seg,0791_AFF_08455_60s_21610000ms,60000,1582,2734,0,0.0,1582,2734,0,0.0
xmodelmatch_train,seg,0792_AFF_08455_60s_21640000ms,60000,1267,2946,0,0.0,1267,2946,0,0.0
xmodelmatch_train,seg,0793_AFF_08455_60s_23840000ms,60000,1812,2542,0,0.0,1812,2542,0,0.0
xmodelmatch_train,seg,0794_AFF_08455_60s_24630000ms,60000,1445,2965,0,0.0,1445,2965,0,0.0
xmodelmatch_train,seg,0795_AFF_08455_60s_27710000ms,60000,1418,2867,0,0.0,1418,2867,0,0.0
xmodelmatch_train,seg,0796_AFF_08455_60s_30720000ms,60000,1733,2511,0,0.0,1733,2511,0,0.0
xmodelmatch_train,seg,0797_AFF_08455_60s_31980000ms,60000,1800,2503,0,0.0,1800,2503,0,0.0
xmodelmatch_train,seg,0798_AFF_08455_60s_32130000ms,60000,1769,2514,0,0.0,1769,2514,0,0.0
xmodelmatch_train,seg,0799_AFF_08455_60s_32440000ms,60000,1240,3441,0,0.0,1240,3441,0,0.0
