artifact_id,component,owner,upstream_repository,upstream_commit,upstream_path,integrated_path,sha256,size_bytes,artifact_type,claim_supported,report_section,verification_status,notes
ART-00154,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/boxplot10rank/boxplot_04_Delta_MaxAbs.png,components/afe_xmodel/algorithm/boxplot10rank/boxplot_04_Delta_MaxAbs.png,e9e24a793893768566b330dd1e6446593e685b73cecb7a2aa6762ac069007f32,49505,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00155,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/boxplot10rank/boxplot_05_Delta_Std.png,components/afe_xmodel/algorithm/boxplot10rank/boxplot_05_Delta_Std.png,358b4141e5e1da5c8d1f00df03fa9787a8e1bd14e099a380e85bac71ccb0a703,46829,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00156,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/boxplot10rank/boxplot_06_QTdis.png,components/afe_xmodel/algorithm/boxplot10rank/boxplot_06_QTdis.png,e84ff0538c2b0c3e95ed062deb2e7a1d41dd7a38c91f959324f395b6bfb5d7c7,47998,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00157,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/boxplot10rank/boxplot_07_pNN50.png,components/afe_xmodel/algorithm/boxplot10rank/boxplot_07_pNN50.png,d87f41d06d22dddd652f6ce7cd181e28525a62b33a25167ecc78e967c38e6d5a,44965,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00158,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/boxplot10rank/boxplot_08_QRS_Width_Mean.png,components/afe_xmodel/algorithm/boxplot10rank/boxplot_08_QRS_Width_Mean.png,c9e4e234a9a3a6f1e1dc448c90a442f364f91c5bd0d1b3f4331a2a46af2c6ace,56902,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00159,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/boxplot10rank/boxplot_09_PPmean.png,components/afe_xmodel/algorithm/boxplot10rank/boxplot_09_PPmean.png,acce7018d6d9238709837de52747ef596670f65c8ee30d251f098af91a97a745,47938,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00160,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/boxplot10rank/boxplot_10_QRS_WideRatio_120ms.png,components/afe_xmodel/algorithm/boxplot10rank/boxplot_10_QRS_WideRatio_120ms.png,9c44d59b5157a4e92831d947b83f2845c3e122095ab971c40d4f8e9f72f29df0,64125,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00161,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/decision_tree.png,components/afe_xmodel/algorithm/decision_tree.png,bca85c1b455164e0dbcce55165232ed1d906fbe07cd5011ebfe0307cd9b7133c,470983,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00162,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/ECG_Data_Analysis.ipynb,components/afe_xmodel/algorithm/ECG_Data_Analysis.ipynb,a83700d0d47ebb837062f15b7c97304b431fcff6751bd3f8451d6dc87afb0dc2,10016,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00163,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/ecg_extended_features_revised.csv,components/afe_xmodel/algorithm/ecg_extended_features_revised.csv,2996a68092ec0b3ae120090e37d5e7b60e336132e3daf419dade3789ef2dfc99,41053,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00164,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/ecg_feature_extractor_revised.py,components/afe_xmodel/algorithm/ecg_feature_extractor_revised.py,e6e6456b82b6fe85030755bab1a79433bd1b32fd05d5ddf4f34f761b587d085a,25856,Python source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00165,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/ECGCvdata.csv,components/afe_xmodel/algorithm/ECGCvdata.csv,811f1a0e8d028fb89e8c3bdbcf746216f88bc35e352ce3ed7ac74c358a03c974,959411,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00166,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/nntot_boxplot_result/nntot_boxplot.png,components/afe_xmodel/algorithm/nntot_boxplot_result/nntot_boxplot.png,f672a0e925bda31e05867eb31afbfcdb1a27b79734d65229f537e465d0d07201,29427,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00167,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/nntot_boxplot_result/nntot_missing_rate.png,components/afe_xmodel/algorithm/nntot_boxplot_result/nntot_missing_rate.png,e72346cdbc93d286abeb1e5984d4f0577e678b38b3a6c67ebc1e4c3102879df6,32265,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00168,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/nntot_boxplot_result/nntot_summary_by_class.csv,components/afe_xmodel/algorithm/nntot_boxplot_result/nntot_summary_by_class.csv,deb31c8240530b5c47932a5521a6175fcc0d4d5e0525613cd3a377c91d2fd9f4,323,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00169,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,algorithm/plot_nntot_boxplot.py,components/afe_xmodel/algorithm/plot_nntot_boxplot.py,ff4a8bd5fef7cd4adb8dae510102b8f071f2e0d9076b66fc925d46358a731e01,3869,Python source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00170,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/.gitkeep,components/afe_xmodel/analog/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00171,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/100번 환자 10초 동안 심전도 파형,components/afe_xmodel/analog/100번 환자 10초 동안 심전도 파형,5c8de5435f97c6f9320b398869538cd6992caa6250825d89a9fd3d019fecca36,68295,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00172,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/101번 환자 이하 동일,components/afe_xmodel/analog/101번 환자 이하 동일,04803fad098f357d1f49f8fda07e004ab78c56864fd640184c87ef76d2e35e3c,136376,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00173,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/102번 환자 이하 동일,components/afe_xmodel/analog/102번 환자 이하 동일,cf95749df4d59fb1b50bb24b73ce384c11199ff33b6fbeff0ab84acd9bbaa9e6,68079,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00174,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/4클래스 별 다운로드 현황,components/afe_xmodel/analog/4클래스 별 다운로드 현황,8f5901715fee7568cbe97eca202fea1f2b0475058ed274162ce026d256a5c7da,2463,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00175,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/ecg_afe_xmodel.sv,components/afe_xmodel/analog/ecg_afe_xmodel.sv,79191b79d9730f10789bca06b5a3cff3ab9e5c94dad28aa51b3dc1d98d470846,19800,SystemVerilog source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00176,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/ecg_afe_xmodel.sv.bak,components/afe_xmodel/analog/ecg_afe_xmodel.sv.bak,5a4ef5aa2c3cc3a3ddeaf8af58c1233230d1911d73bf93b8e0504b317a60550a,18741,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00177,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/ecg_afe_xmodel.sv.prenotch,components/afe_xmodel/analog/ecg_afe_xmodel.sv.prenotch,69e88e387ae2973ca1478b09180fbe588f01f626b43fad47b256d0184e920dcf,18653,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00178,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/ecg_afe_xmodel_mm.sv,components/afe_xmodel/analog/ecg_afe_xmodel_mm.sv,9032f9d2b634ccd93297597a38566879306abf606640ad270641cb45a0f712eb,3491,SystemVerilog source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00179,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,analog/ecg_afe_xmodel_op.sv,components/afe_xmodel/analog/ecg_afe_xmodel_op.sv,68b799c24a1e568e95cd0acf06ec013a2a156985b616c3255b80a3cd1fee8fa6,4865,SystemVerilog source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00180,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,data/.gitkeep,components/afe_xmodel/data/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00181,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,digital/.gitkeep,components/afe_xmodel/digital/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,1,component artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00182,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,digital/abandoned_feature_stubs.v,components/afe_xmodel/digital/abandoned_feature_stubs.v,66911fb7aa3ff43627f507f40413f69d412b5524ebc9b4b2f2649425722c1caf,7688,Verilog source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00183,afe_xmodel,이수환,https://github.com/Hwan-22/ECG-SoC,4756a5086023547328ef44fd5fd87da3c250dc39,digital/class_score_neurons.v,components/afe_xmodel/digital/class_score_neurons.v,9051678ba6472a2cb03de24fbfe7389be83320f96ea957ec17e5ab418eeaf059,44535,Verilog source,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
